ID_TBED,Birth_Group_TBED,First_Seen_Group_TBED,Final_Group_TBED,Sex,BirthDate,immigration_date,First_date,LastSeenDate,DeathDate,Final_date,TB_death,Final_age,Final_age_years,final_age_accurate,TB_final_status,TB_signs_date,TB_signs_group_TBED,TB_exposure_date,TB_exposed_group_TBED,TB_exposure_type,TB_date_Birthgroup,TB_date_immigrated_group,TB_date_Final_group
ID_3057,Group_73,NA,Group_73,F,03/12/2003,NA,03/12/2003,01/02/2010,01/11/2006,01/11/2006,FALSE,1064,2.91,TRUE,exposed_asymptomatic,NA,NA,13/03/2006,Group_73,ResidentGroup,13/03/2006,NA,13/03/2006
ID_137,Group_73,NA,Group_73,F,21/02/2004,NA,21/02/2004,14/04/2007,27/03/2007,27/03/2007,TRUE,1130,3.09,TRUE,exposed_signs,02/03/2007,Group_73,13/03/2006,Group_73,ResidentGroup,13/03/2006,NA,13/03/2006
ID_81,Group_73,NA,Group_73,F,16/05/2004,NA,16/05/2004,03/11/2005,09/10/2005,03/11/2005,FALSE,536,1.47,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_606,Group_73,NA,Group_73,F,16/05/2004,NA,16/05/2004,10/05/2006,14/05/2006,14/05/2006,FALSE,728,1.99,TRUE,exposed_asymptomatic,NA,NA,13/03/2006,Group_73,ResidentGroup,13/03/2006,NA,13/03/2006
ID_1104,Group_73,NA,Group_73,F,29/09/2004,NA,29/09/2004,25/04/2006,01/11/2006,01/11/2006,FALSE,763,2.09,TRUE,exposed_asymptomatic,NA,NA,13/03/2006,Group_73,ResidentGroup,13/03/2006,NA,13/03/2006
ID_321,Group_73,NA,Group_73,F,16/12/2004,NA,16/12/2004,15/05/2007,21/05/2007,21/05/2007,FALSE,886,2.43,TRUE,exposed_asymptomatic,NA,NA,13/03/2006,Group_73,ResidentGroup,13/03/2006,NA,13/03/2006
ID_1446,Group_73,NA,Group_73,F,08/03/2005,NA,08/03/2005,19/05/2005,20/05/2005,20/05/2005,FALSE,73,0.2,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_621,Group_73,NA,Group_73,F,03/09/2005,NA,03/09/2005,25/04/2006,28/04/2006,28/04/2006,FALSE,237,0.65,TRUE,exposed_asymptomatic,NA,NA,13/03/2006,Group_73,ResidentGroup,13/03/2006,NA,13/03/2006
ID_2880,Group_73,NA,Group_73,F,20/11/2005,NA,20/11/2005,09/09/2007,09/09/2007,09/09/2007,TRUE,658,1.8,TRUE,exposed_signs,01/07/2007,Group_73,13/03/2006,Group_73,ResidentGroup,13/03/2006,NA,13/03/2006
ID_464,Group_73,NA,Group_73,F,20/11/2005,NA,20/11/2005,11/02/2007,12/02/2007,12/02/2007,TRUE,449,1.23,TRUE,exposed_signs,26/01/2007,Group_73,13/03/2006,Group_73,ResidentGroup,13/03/2006,NA,13/03/2006
ID_850,Group_73,NA,Group_73,F,20/11/2005,NA,20/11/2005,03/12/2007,17/12/2007,17/12/2007,FALSE,757,2.07,TRUE,exposed_signs,14/07/2007,Group_73,13/03/2006,Group_73,ResidentGroup,13/03/2006,NA,13/03/2006
ID_2370,Group_73,NA,Group_73,F,20/11/2005,NA,20/11/2005,28/07/2007,28/07/2007,28/07/2007,TRUE,615,1.68,TRUE,exposed_signs,27/06/2007,Group_73,13/03/2006,Group_73,ResidentGroup,13/03/2006,NA,13/03/2006
ID_1802,Group_73,NA,Group_73,F,13/02/2006,NA,13/02/2006,25/11/2007,03/12/2007,03/12/2007,FALSE,658,1.8,TRUE,exposed_asymptomatic,NA,NA,13/03/2006,Group_73,ResidentGroup,13/03/2006,NA,13/03/2006
ID_3252,Group_73,NA,Group_73,F,13/02/2006,NA,13/02/2006,25/08/2007,21/08/2007,21/08/2007,TRUE,554,1.52,TRUE,exposed_signs,13/07/2007,Group_73,13/03/2006,Group_73,ResidentGroup,13/03/2006,NA,13/03/2006
ID_1004,Group_73,NA,Group_73,F,13/02/2006,NA,13/02/2006,27/05/2007,28/05/2007,28/05/2007,FALSE,469,1.28,TRUE,exposed_asymptomatic,NA,NA,13/03/2006,Group_73,ResidentGroup,13/03/2006,NA,13/03/2006
ID_2562,Group_73,NA,Group_73,F,30/04/2006,NA,30/04/2006,15/05/2007,21/05/2007,21/05/2007,TRUE,386,1.06,TRUE,exposed_signs,29/03/2007,Group_73,30/04/2006,Group_73,Birthdate,13/03/2006,NA,13/03/2006
ID_724,Group_73,NA,Group_73,F,30/04/2006,NA,30/04/2006,03/12/2007,17/12/2007,17/12/2007,FALSE,596,1.63,TRUE,exposed_asymptomatic,NA,NA,30/04/2006,Group_73,Birthdate,13/03/2006,NA,13/03/2006
ID_1186,Group_73,NA,Group_73,F,30/04/2006,NA,30/04/2006,02/10/2006,06/10/2006,06/10/2006,FALSE,159,0.44,TRUE,exposed_asymptomatic,NA,NA,30/04/2006,Group_73,Birthdate,13/03/2006,NA,13/03/2006
ID_545,Group_73,NA,Group_73,F,30/11/2006,NA,30/11/2006,03/12/2007,17/12/2007,17/12/2007,FALSE,382,1.05,TRUE,exposed_asymptomatic,NA,NA,30/11/2006,Group_73,Birthdate,13/03/2006,NA,13/03/2006
ID_478,Group_73,NA,Group_115,M,05/11/1995,NA,05/11/1995,29/09/2003,31/10/2003,31/10/2003,FALSE,2917,7.99,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,17/12/2007
ID_248,Group_73,NA,Group_152,M,05/11/1995,NA,05/11/1995,10/08/1999,16/09/1999,16/09/1999,TRUE,1411,3.86,TRUE,exposed_asymptomatic,NA,NA,16/07/1999,Group_152,ResidentGroup,13/03/2006,NA,16/07/1999
ID_290,Group_73,NA,Group_73,M,09/03/1997,NA,09/03/1997,21/10/1998,22/10/1998,22/10/1998,FALSE,592,1.62,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_1385,Group_73,NA,Group_73,M,09/03/1997,NA,09/03/1997,21/10/1998,22/10/1998,22/10/1998,FALSE,592,1.62,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_884,Group_73,NA,Group_73,M,09/03/1997,NA,09/03/1997,21/10/1998,22/10/1998,22/10/1998,FALSE,592,1.62,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_1880,Group_73,NA,Group_73,M,09/03/1997,NA,09/03/1997,21/10/1998,22/10/1998,22/10/1998,FALSE,592,1.62,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_2918,Group_73,NA,Group_38,M,23/08/1997,NA,23/08/1997,01/07/2005,03/07/2005,03/07/2005,TRUE,2871,7.86,TRUE,exposed_signs,26/05/2005,Group_38,07/09/2003,Group_38,ResidentGroup,13/03/2006,NA,07/09/2003
ID_2002,Group_73,NA,Group_73,M,12/11/1997,NA,12/11/1997,19/12/1997,22/12/1997,22/12/1997,FALSE,40,0.11,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_1009,Group_73,NA,Group_73,M,12/11/1997,NA,12/11/1997,24/12/1997,27/12/1997,27/12/1997,FALSE,45,0.12,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_3030,Group_73,NA,Group_73,M,03/02/1998,NA,03/02/1998,17/04/1998,18/04/1998,18/04/1998,FALSE,74,0.2,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_822,Group_73,NA,Group_15,M,03/02/1998,NA,03/02/1998,16/08/2006,30/07/2006,30/07/2006,FALSE,3099,8.48,TRUE,exposed_asymptomatic,NA,NA,05/03/2006,Group_15,ResidentGroup,13/03/2006,NA,05/03/2006
ID_3408,Group_73,NA,Group_73,M,03/02/1998,NA,03/02/1998,18/12/2000,20/12/2000,20/12/2000,FALSE,1051,2.88,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_3333,Group_73,NA,Group_73,M,08/04/1998,NA,08/04/1998,08/06/1998,19/05/1998,08/06/1998,FALSE,61,0.17,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_121,Group_73,NA,Group_73,M,08/04/1998,NA,08/04/1998,19/05/1998,19/05/1998,19/05/1998,FALSE,41,0.11,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_2021,Group_73,NA,Group_111,M,08/04/1998,NA,08/04/1998,01/04/2003,01/04/2003,01/04/2003,FALSE,1819,4.98,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,NA
ID_1697,Group_73,NA,Group_73,M,21/09/1998,NA,21/09/1998,21/09/2001,06/10/2001,06/10/2001,FALSE,1111,3.04,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_1754,Group_73,NA,Group_51,M,09/12/1998,NA,09/12/1998,04/03/2011,04/03/2011,04/03/2011,FALSE,4468,12.23,TRUE,exposed_asymptomatic,NA,NA,16/05/2003,Group_22,group_change,13/03/2006,NA,11/12/2007
ID_225,Group_73,NA,Group_69,M,09/12/1998,NA,09/12/1998,16/07/2006,09/07/2006,16/07/2006,FALSE,2776,7.6,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,08/02/2007
ID_2978,Group_73,NA,Group_69,M,25/02/1999,NA,25/02/1999,11/03/2003,30/10/2001,26/11/2001,FALSE,1005,2.75,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,08/02/2007
ID_2678,Group_73,NA,Group_69,M,25/02/1999,NA,25/02/1999,31/10/2003,31/10/2003,31/10/2003,FALSE,1709,4.68,TRUE,exposed_asymptomatic,NA,NA,16/05/2003,Group_22,group_change,13/03/2006,NA,08/02/2007
ID_1456,Group_73,NA,Group_22,M,25/02/1999,NA,25/02/1999,31/10/2007,15/11/2007,15/11/2007,FALSE,3185,8.72,TRUE,exposed_asymptomatic,NA,NA,16/05/2003,Group_22,group_change,13/03/2006,NA,27/06/1999
ID_2789,Group_73,NA,Group_73,M,25/02/1999,NA,25/02/1999,16/07/2000,12/07/2000,16/07/2000,FALSE,507,1.39,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_728,Group_73,NA,Group_73,M,28/07/1999,NA,28/07/1999,18/09/2000,19/09/2000,19/09/2000,FALSE,419,1.15,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_1884,Group_73,NA,Group_111,M,28/07/1999,NA,28/07/1999,09/10/2003,21/10/2003,21/10/2003,FALSE,1546,4.23,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,NA
ID_2218,Group_73,NA,Group_111,M,28/07/1999,NA,28/07/1999,17/11/2002,29/11/2002,29/11/2002,FALSE,1220,3.34,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,NA
ID_1555,Group_73,NA,Group_73,M,18/10/1999,NA,18/10/1999,30/05/2001,30/05/2001,30/05/2001,FALSE,590,1.62,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_1852,Group_73,NA,Group_73,M,04/01/2000,NA,04/01/2000,24/03/2000,31/03/2000,31/03/2000,FALSE,87,0.24,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_2847,Group_73,NA,Group_69,M,04/01/2000,NA,04/01/2000,30/10/2003,30/10/2003,30/10/2003,FALSE,1395,3.82,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,08/02/2007
ID_3019,Group_73,NA,Group_15,M,09/04/2000,NA,09/04/2000,18/10/2003,05/10/2003,18/10/2003,FALSE,1287,3.52,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,05/03/2006
ID_684,Group_73,NA,Group_38,M,09/04/2000,NA,09/04/2000,03/12/2004,04/12/2004,04/12/2004,FALSE,1700,4.65,TRUE,exposed_asymptomatic,NA,NA,07/09/2003,Group_38,ResidentGroup,13/03/2006,NA,07/09/2003
ID_43,Group_73,NA,Group_73,M,21/08/2000,NA,21/08/2000,04/10/2001,30/10/2001,30/10/2001,FALSE,435,1.19,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_359,Group_73,NA,Group_69,M,21/08/2000,NA,21/08/2000,17/04/2002,19/04/2002,19/04/2002,FALSE,606,1.66,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,08/02/2007
ID_1928,Group_73,NA,Group_15,M,09/11/2000,NA,09/11/2000,05/10/2003,05/10/2003,05/10/2003,FALSE,1060,2.9,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,05/03/2006
ID_979,Group_73,NA,Group_73,M,09/11/2000,NA,09/11/2000,15/10/2001,23/10/2001,23/10/2001,FALSE,348,0.95,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_3276,Group_73,NA,Group_73,M,26/07/2001,NA,26/07/2001,13/09/2001,18/09/2001,18/09/2001,FALSE,54,0.15,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_3349,Group_73,NA,Group_73,M,26/07/2001,NA,26/07/2001,03/11/2003,07/11/2003,07/11/2003,FALSE,834,2.28,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_2773,Group_73,NA,Group_15,M,17/10/2001,NA,17/10/2001,13/04/2007,13/04/2007,13/04/2007,TRUE,2004,5.49,TRUE,exposed_signs,12/03/2007,Group_15,13/03/2006,Group_73,ResidentGroup,13/03/2006,NA,05/03/2006
ID_2347,Group_73,NA,Group_73,M,17/10/2001,NA,17/10/2001,13/10/2003,13/10/2003,13/10/2003,FALSE,726,1.99,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_2745,Group_73,NA,Group_73,M,17/10/2001,NA,17/10/2001,15/11/2003,16/11/2003,16/11/2003,FALSE,760,2.08,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_1600,Group_73,NA,Group_73,M,17/10/2001,NA,17/10/2001,13/10/2003,13/10/2003,13/10/2003,FALSE,726,1.99,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_1763,Group_73,NA,Group_15,M,03/03/2002,NA,03/03/2002,27/03/2007,05/03/2007,05/03/2007,TRUE,1828,5,TRUE,exposed_signs,07/02/2007,Group_15,13/03/2006,Group_73,ResidentGroup,13/03/2006,NA,05/03/2006
ID_1740,Group_73,NA,Group_73,M,04/09/2002,NA,04/09/2002,20/12/2004,21/12/2004,21/12/2004,FALSE,839,2.3,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_280,Group_73,NA,Group_26,M,04/09/2002,NA,04/09/2002,12/03/2007,15/03/2007,15/03/2007,FALSE,1653,4.53,TRUE,exposed_asymptomatic,NA,NA,13/03/2006,Group_73,ResidentGroup,13/03/2006,NA,01/02/2003
ID_1725,Group_73,NA,Group_73,M,10/02/2003,NA,10/02/2003,22/03/2004,19/05/2003,29/05/2003,FALSE,108,0.3,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_1744,Group_73,NA,Group_73,M,10/02/2003,NA,10/02/2003,28/06/2003,29/06/2003,29/06/2003,FALSE,139,0.38,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_2172,Group_73,NA,Group_73,M,10/02/2003,NA,10/02/2003,27/05/2003,28/05/2003,28/05/2003,FALSE,107,0.29,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_2410,Group_73,NA,Group_73,M,21/02/2003,NA,21/02/2003,19/08/2003,20/08/2003,20/08/2003,FALSE,180,0.49,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_441,Group_73,NA,Group_73,M,21/02/2003,NA,21/02/2003,01/07/2005,03/07/2005,03/07/2005,FALSE,863,2.36,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_181,Group_73,NA,Group_69,M,03/12/2003,NA,03/12/2003,12/01/2007,23/02/2005,23/02/2005,FALSE,448,1.23,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,08/02/2007
ID_2056,Group_73,NA,Group_73,M,21/02/2004,NA,21/02/2004,22/04/2004,30/03/2004,30/03/2004,FALSE,38,0.1,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_2179,Group_73,NA,Group_15,M,29/09/2004,NA,29/09/2004,02/04/2007,04/04/2007,04/04/2007,FALSE,917,2.51,TRUE,exposed_signs,13/03/2007,Group_15,13/03/2006,Group_73,ResidentGroup,13/03/2006,NA,05/03/2006
ID_1072,Group_73,NA,Group_15,M,16/12/2004,NA,16/12/2004,29/07/2007,30/07/2007,30/07/2007,FALSE,956,2.62,TRUE,exposed_asymptomatic,NA,NA,13/03/2006,Group_73,ResidentGroup,13/03/2006,NA,05/03/2006
ID_1625,Group_73,NA,Group_15,M,16/12/2004,NA,16/12/2004,17/03/2007,25/02/2007,25/02/2007,TRUE,801,2.19,TRUE,exposed_signs,16/02/2007,Group_15,13/03/2006,Group_73,ResidentGroup,13/03/2006,NA,05/03/2006
ID_148,Group_73,NA,Group_73,M,08/03/2005,NA,08/03/2005,22/08/2005,23/08/2005,23/08/2005,FALSE,168,0.46,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_1526,Group_73,NA,Group_73,M,08/03/2005,NA,08/03/2005,26/06/2007,27/06/2007,27/06/2007,FALSE,841,2.3,TRUE,exposed_asymptomatic,NA,NA,13/03/2006,Group_73,ResidentGroup,13/03/2006,NA,13/03/2006
ID_3321,Group_73,NA,Group_73,M,08/03/2005,NA,08/03/2005,04/11/2007,15/11/2007,15/11/2007,FALSE,982,2.69,TRUE,exposed_signs,22/05/2007,Group_73,13/03/2006,Group_73,ResidentGroup,13/03/2006,NA,13/03/2006
ID_817,Group_73,NA,Group_15,M,08/03/2005,NA,08/03/2005,17/04/2007,17/04/2007,17/04/2007,TRUE,770,2.11,TRUE,exposed_signs,09/04/2007,Group_15,13/03/2006,Group_73,ResidentGroup,13/03/2006,NA,05/03/2006
ID_3111,Group_73,NA,Group_73,M,03/09/2005,NA,03/09/2005,31/07/2007,31/07/2007,31/07/2007,FALSE,696,1.91,TRUE,exposed_signs,01/07/2007,Group_73,13/03/2006,Group_73,ResidentGroup,13/03/2006,NA,13/03/2006
ID_423,Group_73,NA,Group_73,M,03/09/2005,NA,03/09/2005,06/10/2007,06/10/2007,06/10/2007,FALSE,763,2.09,TRUE,exposed_signs,05/09/2007,Group_73,13/03/2006,Group_73,ResidentGroup,13/03/2006,NA,13/03/2006
ID_2227,Group_73,NA,Group_73,M,03/09/2005,NA,03/09/2005,06/10/2007,06/10/2007,06/10/2007,FALSE,763,2.09,TRUE,exposed_signs,24/08/2007,Group_73,13/03/2006,Group_73,ResidentGroup,13/03/2006,NA,13/03/2006
ID_3059,Group_73,NA,Group_73,M,20/11/2005,NA,20/11/2005,15/05/2007,21/05/2007,21/05/2007,TRUE,547,1.5,TRUE,exposed_asymptomatic,NA,NA,13/03/2006,Group_73,ResidentGroup,13/03/2006,NA,13/03/2006
ID_895,Group_73,NA,Group_73,M,13/02/2006,NA,13/02/2006,01/07/2007,01/07/2007,01/07/2007,TRUE,503,1.38,TRUE,exposed_signs,05/06/2007,Group_73,13/03/2006,Group_73,ResidentGroup,13/03/2006,NA,13/03/2006
ID_1406,Group_73,NA,Group_73,M,13/02/2006,NA,13/02/2006,03/10/2007,03/10/2007,03/10/2007,TRUE,597,1.63,TRUE,exposed_signs,08/08/2007,Group_73,13/03/2006,Group_73,ResidentGroup,13/03/2006,NA,13/03/2006
ID_2085,Group_73,NA,Group_73,M,30/04/2006,NA,30/04/2006,30/08/2007,30/08/2007,30/08/2007,TRUE,487,1.33,TRUE,exposed_signs,12/08/2007,Group_73,30/04/2006,Group_73,Birthdate,13/03/2006,NA,13/03/2006
ID_1447,Group_73,NA,Group_73,M,30/04/2006,NA,30/04/2006,30/08/2007,30/08/2007,30/08/2007,TRUE,487,1.33,TRUE,exposed_signs,01/07/2007,Group_73,30/04/2006,Group_73,Birthdate,13/03/2006,NA,13/03/2006
ID_309,Group_73,NA,Group_73,M,18/03/2007,NA,18/03/2007,26/09/2007,26/09/2007,26/09/2007,FALSE,192,0.53,TRUE,exposed_asymptomatic,NA,NA,18/03/2007,Group_73,Birthdate,13/03/2006,NA,13/03/2006
ID_2489,NA,Group_73,Group_73,M,NA,14/05/2007,14/05/2007,01/07/2007,01/07/2007,01/07/2007,TRUE,48,0.13,FALSE,exposed_signs,31/05/2007,Group_73,14/05/2007,Group_73,group_change,NA,13/03/2006,13/03/2006
ID_412,NA,Group_73,Group_73,M,NA,14/05/2007,14/05/2007,01/07/2007,01/07/2007,01/07/2007,TRUE,48,0.13,FALSE,exposed_signs,31/05/2007,Group_73,14/05/2007,Group_73,group_change,NA,13/03/2006,13/03/2006
ID_190,NA,Group_73,Group_73,M,NA,05/10/2007,05/10/2007,25/11/2007,11/12/2007,11/12/2007,FALSE,67,0.18,FALSE,exposed_signs,25/11/2007,Group_73,05/10/2007,Group_73,group_change,NA,13/03/2006,13/03/2006
ID_729,NA,Group_73,Group_73,M,NA,05/10/2007,05/10/2007,22/10/2007,25/10/2007,25/10/2007,FALSE,20,0.05,FALSE,exposed_asymptomatic,NA,NA,05/10/2007,Group_73,group_change,NA,13/03/2006,13/03/2006
ID_2508,Group_73,NA,Group_73,U,02/03/1997,NA,02/03/1997,10/05/1997,08/04/1997,08/04/1997,FALSE,37,0.1,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_1237,Group_73,NA,Group_73,U,12/11/1997,NA,12/11/1997,07/12/1997,09/12/1997,09/12/1997,FALSE,27,0.07,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_1539,Group_73,NA,Group_73,U,12/11/1997,NA,12/11/1997,11/12/1997,12/12/1997,12/12/1997,FALSE,30,0.08,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_2842,Group_73,NA,Group_73,M,08/04/1998,NA,08/04/1998,06/05/1998,30/04/1998,06/05/1998,FALSE,28,0.08,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_2996,Group_73,NA,Group_38,U,19/05/1998,NA,19/05/1998,17/12/1997,19/05/1998,19/05/1998,FALSE,0,0,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,07/09/2003
ID_1672,Group_73,NA,NA,U,24/03/2000,NA,24/03/2000,24/03/2000,26/03/2000,26/03/2000,FALSE,2,0.01,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,NA
ID_62,Group_73,NA,NA,U,24/03/2000,NA,24/03/2000,24/03/2000,26/03/2000,26/03/2000,FALSE,2,0.01,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,NA
ID_1677,Group_73,NA,NA,U,30/01/2003,NA,30/01/2003,30/01/2003,31/01/2003,31/01/2003,FALSE,1,0,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,NA
ID_1547,Group_73,NA,NA,U,30/01/2003,NA,30/01/2003,30/01/2003,31/01/2003,31/01/2003,FALSE,1,0,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,NA
ID_1522,Group_73,NA,NA,U,08/02/2003,NA,08/02/2003,21/01/2003,08/02/2003,08/02/2003,FALSE,0,0,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,NA
ID_1876,Group_73,NA,Group_73,U,21/02/2004,NA,21/02/2004,20/03/2004,21/03/2004,21/03/2004,FALSE,29,0.08,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_3063,Group_73,NA,Group_73,U,30/11/2006,NA,30/11/2006,05/02/2007,11/01/2007,11/01/2007,FALSE,42,0.11,TRUE,exposed_asymptomatic,NA,NA,30/11/2006,Group_73,Birthdate,13/03/2006,NA,13/03/2006
ID_2512,Group_73,NA,Group_73,U,18/03/2007,NA,18/03/2007,29/04/2007,19/04/2007,29/04/2007,FALSE,42,0.11,TRUE,exposed_asymptomatic,NA,NA,18/03/2007,Group_73,Birthdate,13/03/2006,NA,13/03/2006
ID_1594,Group_73,NA,Group_73,U,18/03/2007,NA,18/03/2007,29/04/2007,19/04/2007,29/04/2007,FALSE,42,0.11,TRUE,exposed_asymptomatic,NA,NA,18/03/2007,Group_73,Birthdate,13/03/2006,NA,13/03/2006
ID_1183,Group_73,NA,Group_73,U,05/11/1995,NA,05/11/1995,08/02/1997,30/11/1995,30/11/1995,FALSE,25,0.07,TRUE,unexposed,NA,NA,NA,NA,none,13/03/2006,NA,13/03/2006
ID_1718,Group_69,NA,Group_69,F,17/08/1998,NA,17/08/1998,22/09/1999,23/09/1999,23/09/1999,FALSE,402,1.1,TRUE,unexposed,NA,NA,NA,NA,none,08/02/2007,NA,08/02/2007
ID_2761,Group_69,NA,Group_15,F,17/08/1998,NA,17/08/1998,15/04/2009,14/08/2007,14/08/2007,FALSE,3284,8.99,TRUE,exposed_signs,11/08/2007,Group_15,05/03/2006,Group_15,group_change,08/02/2007,NA,05/03/2006
ID_991,Group_69,NA,Group_69,F,17/08/1998,NA,17/08/1998,20/09/1999,23/09/1999,23/09/1999,FALSE,402,1.1,TRUE,unexposed,NA,NA,NA,NA,none,08/02/2007,NA,08/02/2007
ID_1992,Group_69,NA,Group_69,F,28/11/1998,NA,28/11/1998,31/08/2001,21/11/2001,21/11/2001,FALSE,1089,2.98,TRUE,unexposed,NA,NA,NA,NA,none,08/02/2007,NA,08/02/2007
ID_1994,Group_69,NA,Group_69,F,28/11/1998,NA,28/11/1998,24/05/2001,23/06/2001,23/06/2001,FALSE,938,2.57,TRUE,unexposed,NA,NA,NA,NA,none,08/02/2007,NA,08/02/2007
ID_2315,Group_69,NA,Group_52,F,14/07/1999,NA,14/07/1999,15/02/2002,30/03/2002,30/03/2002,FALSE,990,2.71,TRUE,unexposed,NA,NA,NA,NA,none,08/02/2007,NA,NA
ID_476,Group_69,NA,Group_69,F,14/07/1999,NA,14/07/1999,24/01/2002,07/02/2002,07/02/2002,FALSE,939,2.57,TRUE,unexposed,NA,NA,NA,NA,none,08/02/2007,NA,08/02/2007
ID_673,Group_69,NA,Group_69,F,14/07/1999,NA,14/07/1999,22/08/1999,22/08/1999,22/08/1999,FALSE,39,0.11,TRUE,unexposed,NA,NA,NA,NA,none,08/02/2007,NA,08/02/2007
ID_2232,Group_69,NA,Group_52,F,03/10/1999,NA,03/10/1999,01/12/2001,30/03/2002,30/03/2002,FALSE,909,2.49,TRUE,unexposed,NA,NA,NA,NA,none,08/02/2007,NA,NA
ID_1077,Group_69,NA,Group_69,F,03/10/1999,NA,03/10/1999,08/11/1999,08/11/1999,08/11/1999,FALSE,36,0.1,TRUE,unexposed,NA,NA,NA,NA,none,08/02/2007,NA,08/02/2007
ID_2584,Group_69,NA,Group_15,F,21/12/1999,NA,21/12/1999,17/05/2002,15/02/2002,15/02/2002,FALSE,787,2.15,TRUE,unexposed,NA,NA,NA,NA,none,08/02/2007,NA,05/03/2006
ID_1020,Group_69,NA,Group_69,F,15/03/2000,NA,15/03/2000,06/04/2000,07/04/2000,07/04/2000,FALSE,23,0.06,TRUE,unexposed,NA,NA,NA,NA,none,08/02/2007,NA,08/02/2007
